bank_id,legal_name,web_address,total_assets_thousands,total_deposits_thousands,net_income_thousands,hq_city,hq_state,total_branches,thalux_asset_tier,extracted_at
110,Bank OZK,http://www.ozk.com,41663976,33764925,163364,Little Rock,Arkansas,274,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
1100,Peoples State Bank of Plainview,www.peoplesstatebank.com,406516,370603,1692,Plainview,Minnesota,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11002,St. Clair County State Bank,https://www.sccsbank.com,226584,195001,981,Osceola,Missouri,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11003,Grand Missouri Bank,www.grandmissouri.bank,139503,115804,344,Bolivar,Missouri,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11013,The First State Bank of Shelby,www.fsbshelby.com,169018,142392,525,Shelby,Montana,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11035,Peapack Private Bank & Trust,www.peapackprivate.com,7690114,6835088,16095,Bedminster,New Jersey,19,Tier 2: Regional Bank,2026-06-26T14:42:54Z
1105,First Interstate Bank,www.firstinterstatebank.com,26361352,22202732,67293,Billings,Montana,279,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
11063,First-Citizens Bank & Trust Company,www.firstcitizens.com,235521000,171449000,559000,Raleigh,North Carolina,516,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
11112,Somerset Trust Company,somersettrust.com,2460076,2016190,6765,Somerset,Pennsylvania,49,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11113,Hamlin Bank and Trust Company,www.hamlinbank.com,495683,389028,1320,Smethport,Pennsylvania,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
11124,S&T Bank,http://www.stbank.com,9939635,8220382,36500,Indiana,Pennsylvania,76,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11133,Farmers State Bank of Canton,www.cantonfarmersstatebank.com,81373,70191,98,Canton,South Dakota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11159,Texas Champion Bank,http://www.texaschampionbank.com,444973,338246,963,Corpus Christi,Texas,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
1117,American Bank & Trust,www.abt.bank,2242998,1957939,6732,Sioux Falls,South Dakota,20,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11175,The First State Bank,www.fsbabernathy.net,123813,97224,397,Abernathy,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11178,"Transpecos Banks, SSB",www.transpecos.bank,1038922,967344,-3880,Pecos,Texas,4,Tier 2: Regional Bank,2026-06-26T14:42:54Z
1118,"Citizens State Bank, of Arlington",www.csbarlington.com,155097,137144,369,Arlington,South Dakota,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11181,First State Bank of Brownsboro,www.fsbbrownsboro.com,139652,131146,495,Brownsboro,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
1122,First Fidelity Bank,www.ffb-sd.com,702151,634719,2849,Burke,South Dakota,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
11225,First Community Bank,www.fcbmilton.com,162747,146145,747,Milton,Wisconsin,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11228,First Citizens State Bank,www.firstcitizensww.com,511423,370088,2200,Whitewater,Wisconsin,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
11232,Bank of Milton,www.bankofmilton.com,222207,193050,837,Milton,Wisconsin,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11235,Bonduel State Bank,www.bonduelbank.com,130666,112245,451,Bonduel,Wisconsin,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11236,Horicon Bank,www.horiconbank.com,1675596,1443770,5464,Horicon,Wisconsin,19,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11241,Centennial Bank,http://www.my100bank.com,23028965,18173254,124669,Conway,Arkansas,242,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
11242,Producers Bank & Trust,www.producers.bank,205380,156945,1099,Mcgehee,Arkansas,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11243,Bank of Salem,www.bksalem.net,267419,233595,1388,Salem,Arkansas,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
1125,Merchants State Bank,www.msb-sd.com,217586,176450,895,Freeman,South Dakota,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11252,The First National Bank of Izard County,www.fnbizardcounty.com,235872,162981,1761,Calico Rock,Arkansas,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11259,The Gunnison Bank and Trust Company,www.gunnisonbank.com,247341,202844,1237,Gunnison,Colorado,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11261,McClave State Bank,http://www.mcclavebank.com,79099,66081,354,Mcclave,Colorado,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11295,The Citizens Bank of Swainsboro,www.cbs-lc.com,418889,365675,1844,Swainsboro,Georgia,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11299,"Farmers State Bank of Alto Pass, Ill.",http://www.myfsb.com,356740,322657,2054,Alto Pass,Illinois,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11302,First State Bank of St. Peter,www.fsbstpeter.com,30318,24890,123,Saint Peter,Illinois,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11306,FNBC Bank & Trust,www.fnbcbt.com,580357,523015,1194,La Grange,Illinois,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11307,Farmers State Bank,www.farmersstate.com,358113,304828,571,Pittsfield,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11310,The Bank of Herrin,WWW.BANKOFHERRIN.BANK,359114,337877,1069,Herrin,Illinois,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11317,The Iuka State Bank,www.iukabank.com,136216,115767,294,Salem,Illinois,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11319,Longview Community Bank,www.longviewcb.com,271268,222320,527,Mount Pulaski,Illinois,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
11324,Farmers and Merchants State Bank of Bushnell,www.bushnellbank.com,90179,81269,351,Bushnell,Illinois,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11343,Ashton State Bank,http://www.ashtonstatebank.com,55018,45276,173,Ashton,Iowa,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11347,Grinnell State Bank,www.grinnell.bank,496789,351772,944,Grinnell,Iowa,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11352,Sanborn Savings Bank,www.sanbornbank.com,90162,65700,273,Sanborn,Iowa,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11355,Bedford Loan & Deposit Bank,www.bedfordbank.com,119636,101722,229,Bedford,Kentucky,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11358,"Cumberland Security Bank, Inc.",http://www.csbweb.com,416580,358247,4103,Somerset,Kentucky,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11407,Highpoint Community Bank,WWW.HIGHPOINTCOMMUNITYBANK.COM,597210,545799,1044,Hastings,Michigan,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
11409,Valley Premier Bank,www.valleypremierbank.com,146148,132761,547,Hawley,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
1141,The Colorado Bank and Trust Company of La Junta,wwww.colobank.com,332902,283818,815,La Junta,Colorado,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11411,Rushford State Bank (Incorporated),www.rushfordstatebank.com,114578,107023,263,Rushford,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11415,Harvest Bank,www.harvestbank.com,356190,325987,762,Kimball,Minnesota,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11417,Welcome State Bank,www.welcomestatebank.com,44436,38610,326,Welcome,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11431,Bank of Yazoo City,http://www.bankofyazoo.com,325961,290387,636,Yazoo City,Mississippi,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11445,The Jefferson Bank,www.thejeffersonbank.com,202502,167368,1196,Greenville,Mississippi,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11446,Unity Bank of Mississippi,unityms.bank,287990,265528,282,Holly Springs,Mississippi,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
11448,Century Bank,centurybank.net,562243,506639,1689,Lucedale,Mississippi,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
11459,Mid America Bank,http://www.midambk.com,1194073,1049119,6323,Jefferson City,Missouri,11,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11462,Independent Farmers Bank,www.farmbank.net,153900,141609,392,Maysville,Missouri,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11463,The Citizens-Farmers Bank of Cole Camp,www.citizensfarmersbank.com,208742,177711,1243,Cole Camp,Missouri,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11466,HomePride Bank,www.homepridebank.com,125530,112449,196,Mansfield,Missouri,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
1147,The Peoples Bank,www.tpb.bank,548080,504662,4882,Pratt,Kansas,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11475,Thayer County Bank,http://www.thayercountybank.com,84497,63013,185,Hebron,Nebraska,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11477,Auburn State Bank,www.auburnstatebank.com,250212,217806,724,Auburn,Nebraska,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11482,Homestead Bank,www.homestead.bank,530478,408120,2237,Cozad,Nebraska,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
11491,The Citizens Bank of Clovis,www.cbcnm.bank,503362,443298,2233,Clovis,New Mexico,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11492,InBank,www.inbank.com,1360927,1147826,3748,Raton,New Mexico,17,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11501,First National Bank of Scotia,www.firstscotia.com,706452,620658,1292,Scotia,New York,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
11507,The Fidelity Bank,www.fidelitybanknc.com,4498624,4028022,19110,Fuquay Varina,North Carolina,55,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11519,Security First Bank of North Dakota,www.securityfirstbank.bank,296633,251519,1303,New Salem,North Dakota,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11521,Chickasaw Community Bank,www.ccb.bank,447230,392833,986,Oklahoma City,Oklahoma,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11522,Liberty National Bank,www.WeAreLiberty.bank,1313993,1175292,6965,Lawton,Oklahoma,9,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11526,Cowboy Bank,www.cowboyfirst.bank,369256,319186,2385,Kremlin,Oklahoma,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11527,"The First State Bank of Pond Creek, Oklahoma",http://www.fsbpondcreek.com,61216,52926,310,Pond Creek,Oklahoma,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11539,Enterprise Bank of South Carolina,https://ebsc.bank,522223,466497,10829,Ehrhardt,South Carolina,12,Tier 1: Community Bank,2026-06-26T14:42:54Z
11557,First State Bank of Burnet,http://https://www.fsbburnet.com,330958,295310,1203,Burnet,Texas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11559,First State Bank and Trust Company,www.fsbcarthage.com,552169,495292,1404,Carthage,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11569,Alliance Bank,www.alliancebank.com,1369574,1183938,4412,Sulphur Springs,Texas,17,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11570,Global One Bank,www.globalonebank.com,316954,259041,160,Houston,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11578,Burke & Herbert Bank & Trust Company,www.burkeandherbertbank.com,7912763,6338024,31723,Alexandria,Virginia,106,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11580,The Bank of Southside Virginia,www.bsvnet.com,631656,487669,2771,Carson,Virginia,15,Tier 1: Community Bank,2026-06-26T14:42:54Z
11582,Lee Bank and Trust Company,www.leebank24.com,259927,221406,709,Pennington Gap,Virginia,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11595,Community First Bank,www.cfbank.com,637644,530940,2385,Boscobel,Wisconsin,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
11601,Laona State Bank,WWW.LAONASTATEBANK.COM,289711,265231,-327,Laona,Wisconsin,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
11608,BLC Community Bank,www.blccb.com,475359,387184,1954,Little Chute,Wisconsin,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11623,Bank Cmg,www.bankcmg.com,899766,781816,2152,Madison,Wisconsin,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
1163,Wahoo State Bank,www.wahoostatebank.com,113986,90072,219,Wahoo,Nebraska,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
1164,The Citizens Bank,www.cbnm.com,794726,693457,3820,Farmington,New Mexico,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
1165,The First Bank of Okarche,http://www.firstbankokarche.com,138098,115409,847,Okarche,Oklahoma,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11666,D. L. Evans Bank,dlevans.com,3660167,3134792,13010,Burley,Idaho,41,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11667,Vermilion Valley Bank,www.vermilionvalleybank.com,193666,162119,842,Piper City,Illinois,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11669,First State Bank of Forrest,http://wwwfsbforrest.com,329462,279904,700,Forrest,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
1167,Tanager Bank,www.uintabank.com,216935,201900,21,Jackson,Wyoming,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11670,Central Bank Illinois,central-bank.com,1474470,1094513,2079,Geneseo,Illinois,12,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11674,Warren-Boynton State Bank,www.wbsb.com,237595,203615,900,New Berlin,Illinois,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11680,Farmers State Bank of Western Illinois,http://www.fsbwil.com,164609,140700,494,Alpha,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11681,Anchor State Bank,anchorstatebank.com,76422,67163,149,Anchor,Illinois,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11682,Anna State Bank,https://www.annastate.com,112272,97817,231,Anna,Illinois,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11686,State Bank of Cherry,www.statebankofcherry.com,139675,110675,354,Cherry,Illinois,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
1169,Sundance State Bank,www.sundancestate.bank,283631,248482,1217,Sundance,Wyoming,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11699,Goodfield State Bank,www.goodfieldstatebank.com,284183,250267,1755,Goodfield,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11702,Shelby County State Bank,www.scs-bank.com,361070,323909,1432,Shelbyville,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11706,1st Community Bank,http://www.1stcommunitybanks.com,68328,61290,138,Sherrard,Illinois,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11708,Teutopolis State Bank,www.teutopolisstatebank.com,357103,308516,1447,Teutopolis,Illinois,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11711,Bank of Rantoul,https://www.bankofrantoul.bank,283562,225204,1332,Rantoul,Illinois,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11715,Bank of Yates City,http://www.bankofyatescity.com,88937,80149,244,Yates City,Illinois,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11719,Liberty Bank,www.liberty.bank,192418,166002,763,Liberty,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11722,"The Peoples State Bank of Newton, Illinois",www.psbnewton.com,728514,575002,2700,Newton,Illinois,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
11729,CIBM Bank,www.cibmbank.com,824403,678701,805,Champaign,Illinois,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
11731,Fairview State Banking Company,http://www.fairviewstate.com,40733,34681,117,Fairview,Illinois,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11732,Bank of Farmington,www.bankoffarmington.com,233797,208249,233,Farmington,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11734,Flanagan State Bank,www.flanaganstatebank.com,313429,290314,171,Flanagan,Illinois,15,Tier 1: Community Bank,2026-06-26T14:42:54Z
11739,BankOrion,http://WWW.BANKORION.COM,682964,572734,1498,Orion,Illinois,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
11741,Solutions Bank,www.solutions.bank,485596,379039,1228,Forreston,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11746,Iroquois Farmers State Bank,www.iroqbank.com,167505,151715,712,Iroquois,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11747,The Farmers State Bank and Trust Company,http://www.fsbtco.com,214421,184647,328,Jacksonville,Illinois,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11750,Bank of Kampsville,www.thebankofkampsville.com,133365,110360,238,Kampsville,Illinois,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11759,Citizens State Bank,http://www.csbwyoming.com,136763,111388,385,Wyoming,Iowa,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11763,VISIONBANK OF IOWA,www.visionbank.com,899898,739950,3196,Ames,Iowa,13,Tier 1: Community Bank,2026-06-26T14:42:54Z
11764,Sibley State Bank,http://www.sibleystatebank.com,110042,96603,337,Sibley,Iowa,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11767,FreedomBank,www.freedombnk.com,439816,375769,1451,Elkader,Iowa,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11771,Availa Bank,www.availa.bank,1737007,1422758,4032,Carroll,Iowa,15,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11777,Commercial Bank,commercialbank.net,383670,353338,893,Parsons,Kansas,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
11778,"Citizens State Bank and Trust Co., Ellsworth, Kansas",WWW.CSBANC.COM,275191,212173,1056,Ellsworth,Kansas,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11782,Bank of Abbeville & Trust Company,www.bankofabbeville.com,246422,216457,599,Abbeville,Louisiana,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11785,Caldwell Bank & Trust Company,caldwellbankandtrust.com,293294,259504,1021,Columbia,Louisiana,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
11788,Bank of Sunset and Trust Company,www.bankofsunset.com,196247,173916,869,Sunset,Louisiana,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11792,Franklin State Bank & Trust Company,www.fsbnet.com,227230,203750,1351,Winnsboro,Louisiana,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11807,United Bank of Michigan,http://www.unitedbank4u.com,1091126,934376,3126,Grand Rapids,Michigan,13,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11810,Huron Community Bank,www.bankhcb.com,316245,272201,469,East Tawas,Michigan,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
11817,Richton Bank & Trust Company,www.richtonbank.com,53768,45079,96,Richton,Mississippi,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11821,Little Horn State Bank,www.littlehornstatebank.com,405803,341324,1465,Hardin,Montana,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11823,Manhattan Bank,www.manhattanbank.bank,279545,246042,905,Manhattan,Montana,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
1184,"The Bank and Trust, S.S.B.",www.thebankandtrust.com,581199,527510,2155,Del Rio,Texas,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
11860,The Killbuck Savings Bank Company,http://www.killbuckbank.com,941216,788671,2313,Killbuck,Ohio,13,Tier 1: Community Bank,2026-06-26T14:42:54Z
11862,The Bank of Beaver City,www.bankofbeaver.bank,184375,165609,529,Beaver,Oklahoma,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11868,The Fidelity Deposit and Discount Bank,http://www.bankatfidelity.com,2859364,2577146,7923,Dunmore,Pennsylvania,23,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11891,The Donley County State Bank,donleybank.com,47296,36847,129,Clarendon,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11904,"First State Bank of Ben Wheeler, Texas",www.fsbbenwheeler.com,187054,158550,743,Ben Wheeler,Texas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11905,Citizens State Bank,www.csbanktx.com,189893,168158,916,Corrigan,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
11907,Security State Bank,www.ssbfarwell.com,335957,288299,3076,Farwell,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
11916,The Buckholts State Bank,www.buckholtsbank.com,138211,114164,981,Buckholts,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
11922,First State Bank of Texas,www.fsboftx.com,349004,311220,934,Orange,Texas,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
11932,First Security State Bank,www.fssbtexas.com,179894,169451,638,Cranfills Gap,Texas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11934,Dominion Bank,www.dominionbanking.com,635249,559341,1302,Dallas,Texas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
11935,First Texas Bank,www.firsttexasbank.bank,1329168,1178335,5828,Georgetown,Texas,11,Tier 2: Regional Bank,2026-06-26T14:42:54Z
11952,"The Poca Valley Bank, Inc.",www.pocavalleybank.com,642782,586446,1234,Walton,West Virginia,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
11953,The Grant County Bank,http://www.grantcountybank.com,396869,343134,1227,Petersburg,West Virginia,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
